日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
6/03,審計部查帳員,聯捷聯合會計師事務所_台中,台中市南區忠明南路760號23樓,"30,000",無經驗可。 相關能力：溝通能力、邏輯、EQ好，肯吃苦一律請《郵寄書面》履歷表(附照片及成績單、自傳)，請勿使用E-mail,台中市南區,經歷不拘,專科,員工95人,377ft,www.104.com.tw/job/377ft?jobsource=jolist_c_relevance
5/26,記帳員,德昌聯合會計師事務所,台北市信義區基隆路一段159號13樓(市政府捷運站旁),"28,000",1.代客記帳營業稅、營所稅申報2.從事財務會計、稅務及審計工作,台北市信義區,經歷不拘,專科,,4w6rb,www.104.com.tw/job/4w6rb?jobsource=jolist_c_relevance
6/03,會計主任(台北),永鑫能源股份有限公司,台北市中山區復興北路420號13樓,待遇面議,1.日常例行性帳務處理及管理報表編製。2.審核有關各項費用支付之發票、單據及帳務處理。3.配合會計師財稅簽查核相關事宜及合併報表編製。4.核閱子公司財務報表，並針對異常項目進行分析檢討。.營業稅、營所稅、各類所得、補充保費申報作業及覆核。,台北市中山區,5年以上,大學,員工100人,6x5yl,www.104.com.tw/job/6x5yl?jobsource=jolist_c_relevance
5/11,會計,坤昌股份有限公司,台北市松山區八德路三段230號12樓,"28,000",1.	一般會計帳務處理及各項財務報表編製。2.	營業稅、營所稅等各項稅務作業。3.	年度申報帳務準備，配合會計師事務所查帳及資料準備。 4.	主管交辦事務。.	態度佳、做事細心、主動負責、配合度高。,台北市松山區,經歷不拘,專科,員工25人,51lou,www.104.com.tw/job/51lou?jobsource=jolist_c_relevance
6/05,財會副理,唐榮車輛科技股份有限公司,台北市士林區德行西路45之1號6樓,待遇面議,1.財務資金調度及稅務規劃申報。2.年度預算的編制與管理，檢討每月各營運單位之營運結果、預算執行績效報告。3.定期核閱財務報表，並針對異常項目進行分析檢討。4.協助經營策略分析，研擬營運計劃及年度預算規劃。.熟諳股東會及董事會運作。6.具上市櫃公司財會主管經驗。,台北市士林區,7年以上,大學,,6y745,www.104.com.tw/job/6y745?jobsource=jolist_c_relevance
6/01,會計人員/儲備幹部,大東電業廠股份有限公司,桃園市楊梅區梅獅路二段349巷3號,"28,000",1.審核應收單據及立帳作業2.營業稅申報及發票整理與核對3.審核應付單據及立帳作業4.應付票據開立及整理.成本結算與財務報表製作、分析6.配合會計師查帳7.其他主管交辦事項,桃園市楊梅區,經歷不拘,專科,員工150人,3txy6,www.104.com.tw/job/3txy6?jobsource=jolist_c_relevance
6/01,會計人員/儲備幹部,大東電業廠股份有限公司,桃園市楊梅區梅獅路二段349巷3號,"28,000",1.審核應收單據及立帳作業2.營業稅申報及發票整理與核對3.審核應付單據及立帳作業4.應付票據開立及整理.成本結算與財務報表製作、分析6.配合會計師查帳7.其他主管交辦事項,桃園市楊梅區,經歷不拘,專科,員工150人,3txy6,www.104.com.tw/job/3txy6?jobsource=2018indexpoc
5/28,助理分析師/分析師,辰亞能源股份有限公司,新竹縣竹北市,待遇面議,工作職責：一、投資方面1.	製作、檢核、維護與更新財務模型，進行投資評估、敏感性分析、情境分析並撰寫與更新中英文投資報告。2.	各案場開發與工程預算編列、實際支出統計與比較、單價分析、投資報酬率計算與比較。3.	彙整案件特性及屬性，如裝置容量、日照、適用躉購費率、案場型態、地理位置、採用設備、土地範圍、各項資本支出、專案進度、相關廠商等。4.	協助整理、準備開發專案所需資料，如財務調查報告、投標書面資料如財務章節、圖表、排版、校稿等。.	合約核對、整理與分析，如土地租賃合約、採購合約、工程合約等二、產業方面1.	再生能源產業相關分析及市場調查、FIT趨勢分析、FIT預估等。2.	參與綠能產業相關活動、論壇、座談會等，了解產業與市場動態及趨勢及相關法令。三、其他1.	工具開發，如製作財務模型範本、巨集等。2.	其他主管交辦事項。,新竹縣竹北市,2年以上,碩士,,6yc7c,www.104.com.tw/job/6yc7c?jobsource=2018indexpoc
6/02,會計.財務,英屬維京群島商優利投資股份有限公司台灣分公司,越南(依照公司規定分派),待遇面議,提供一年來回5次機票、有員工宿舍及供應伙食。 ,越南,2年以上,專科,,6a7e8,www.104.com.tw/job/6a7e8?jobsource=2018indexpoc
6/01,成本會計管理師,東哥遊艇_東哥企業股份有限公司,高雄市前鎮區金福路1號,"30,000",帳務處理(總帳/成本/應收帳款/應付帳款),高雄市前鎮區,3年以上,專科,員工500人,6wdsv,www.104.com.tw/job/6wdsv?jobsource=2018indexpoc
6/01,財務專員,樹德企業股份有限公司,台中市烏日區溪南路二段270巷100弄65號,"25,000",《樹德南崗廠斥資超過20億元以上建廠中，打造台灣版GOOGLE辦公環境，*台中總公司*預計2020年下半年遷廠南崗》職務說明：銷貨立帳收款立帳(國外部銷貨期報表追蹤銷貨折讓及銷貨退回立帳銷貨折讓及銷貨退回四聯單收回沖帳購買、分配發票、SERP系統給號每月應收帳款帳齡表預收貨款追蹤開立發票調節表銷貨折讓原因報表上傳空白電子發票檔申報資料申報注意事項財政部電子發票整合平台取號通知E-mail修改,台中市烏日區,2年以上,專科,員工200人,6xtgy,www.104.com.tw/job/6xtgy?jobsource=2018indexpoc
6/01,會計兼行政管理人員,華富家具有限公司,台中市清水區,"26,000",1. 處理應收款項帳務及國內外廠商應付款項帳務。 2. 負責與會計師事務所人員聯繫，提供所需文件資料。3. 編製財務報表，審查稽核公司收支文件及憑證。4. 執行主管交辦相關作業。. 熟悉正航ERP系統操作。6. 公司內部費用報銷及行政庶務。,台中市清水區,3年以上,高中,員工15人,6bri8,www.104.com.tw/job/6bri8?jobsource=2018indexpoc
6/01,會計助理/專員,翌朔股份有限公司,新北市三重區光復路二段196巷8號之1,"25,000",1.從事會計交易的紀錄與維持，以及處理現金票據的收支與交易登記2.協助部門主管辦理會計及財務處理的行政事務3.協助主管及專業人員從事一般行政業務4.執行各項與資金有關之財務作業.零用金、票據之收付、登錄及保管6.稅務申報事務7. ISO9001文件蒐集8.總機相關工作協助,新北市三重區,1年以上,專科,員工60人,4w00x,www.104.com.tw/job/4w00x?jobsource=2018indexpoc
6/03,財會管理師,梭特科技股份有限公司,新竹市水利路81號4樓之6,待遇面議,1.協助公開發行及IPO相關事宜2.規劃及檢討公司會計作業流程並覆核各項作業，以符合財務、會計、稅務及股務之   規定3.編制及分析主管所需之管理報表4.協助各項專案評估、分析、資料蒐集及撰寫.配合國家主管機關、券商及會計師各項查核作業6.因應新公布財稅法令對帳務處理之影響，以及配合國際會計準則(IFRS)編制財務報表   及公告申報作業7.協助內控相關作業辦法制定及流程改善8.協助公司治理與證券法規推動事項9.主管交辦事項,新竹市,3年以上,大學,員工80人,6x7de,www.104.com.tw/job/6x7de?jobsource=2018indexpoc
6/04,【台北分公司】股務會計專員,康那香企業股份有限公司,台北市信義區信義路四段456號27樓(110),"32,000",1.審計委員會/薪酬委員會/董事會/股東會議程、議事錄編製作業。2.銀行徵信/續約/對保文件作業。3.股東會年報編製作業。4.定期/不定期公告申報作業。.財務資訊及公司治理…等官網維護作業。6.主管交辦專案事項推行。  ,台北市信義區,3年以上,大學,上市上櫃,6xl2j,www.104.com.tw/job/6xl2j?jobsource=2018indexpoc
6/04,財會主管[北京],CoCo都可_億可國際飲食股份有限公司,北京市,待遇面議,1. 公司會計帳務及稅務處理，具備獨立作帳能力2. 成本會計結算、相關報表編製與流程規劃管理3. 提供並分析其他管理決策所需之管理會計資訊4. 相關稅務事務檢視及管理. 集團財務人員教育訓練管理6. 其他主管交辦事項  ,北京市,5年以上,大學,,6x2ha,www.104.com.tw/job/6x2ha?jobsource=2018indexpoc
6/04,SP0-8-1-會計專員(尖端媒體集團),城邦文化事業股份有限公司,台北市中山區民生東路二段141號,"35,000",1.具管理報表、及其他財會相關報表製作及分析處理經驗。2.具各類扣繳、營業稅事項及相關調節表編製經驗。3.負責各項費用支付之發票、單據、及帳務處理。4.其他主管交辦事項。,台北市中山區,2年以上,大學,員工1400人,6fh6b,www.104.com.tw/job/6fh6b?jobsource=2018indexpoc
6/01,會計專員,士誼科技事業股份有限公司,桃園市中壢區東園二路5號,"32,000",1.辦理銀行現金存款、提款、匯款、轉帳作業2.處理廠商貨款或費用等付款作業3.總帳作業4.營業稅.營所稅等稅務相關申報.配合會計師財稅簽查核及相關報表與調節表編製6.具成本結帳經驗7.具TipTop操作8.主管交辦事項,桃園市中壢區,3年以上,專科,員工100人,6u12x,www.104.com.tw/job/6u12x?jobsource=2018indexpoc
6/01,FC-會計管理師 (須配合出差),泰金寶電通股份有限公司,新北市深坑區北深路三段147號,"28,000",a) 會計帳務及稅務相關作業 b) 會計師查核資料編制 c) 編製子公司合併報表,新北市深坑區,2年以上,大學,員工1132人,6ru2l,www.104.com.tw/job/6ru2l?jobsource=2018indexpoc
6/05,中壢會計助理,得興電器有限公司新竹營業所,桃園市中壢區中正路1073号,"26,000",,桃園市中壢區,經歷不拘,大學,,6uc92,www.104.com.tw/job/6uc92?jobsource=2018indexpoc
5/29,台北-財務會計專員,寶晶能源股份有限公司,台北市內湖區金莊路26號四樓之2,"38,000",1. 提供各種融資、投資、合併、收購等建議及分析。2. 負責財務報表編制、預算編審與控管。3. 協助執行籌辦IPO。4. 配合辦理主管交辦事項。. 偶爾與國外投資者洽商。,台北市內湖區,5年以上,大學,,6ubg4,www.104.com.tw/job/6ubg4?jobsource=2018indexpoc
5/20,財務部工讀生(6 months),藝康企業股份有限公司,台北市士林區承德路四段172號10樓,160,歡迎財務或會計相關科系的學生們能透過在美商500大公司的財務部實習機會讓自己所學與實務做一結合，更重要的可學「學校沒有教的」-跨國企業會計系統使用，讓您在學生時代就開始經營職涯、履歷及人脈累積競爭力!工作內容1. 應收與應付帳款傳票輸入2. 客戶帳款聯繫3. 會計傳票、憑證整理4. 其他指派之庶務,台北市士林區,經歷不拘,專科,外商公司,641hv,www.104.com.tw/job/641hv?jobsource=2018indexpoc
6/02,Accountant Specialist,樂排股份有限公司,台北市中正區北平東路30之5號3樓,待遇面議,"工作內容：例行性付款收款沖銷每月財務報告準備協助年終審計配合主管需要處理其他任何臨時任務任職資格：會計/財稅或相關學系1-2年相關會計和/或審計經驗者優先。強烈的責任心，能夠承受壓力並能按時完成工作基本英文溝通能力熟悉台灣稅法有興趣學習國外帳務和稅法Responsibilities: Daily payments Book Collection money Prepare timely financial reportsPrepare daily reports, financial analysis and other paymentsHandle various accounts payable functions, and year-end auditHandle any other ad-hoc duties as requiredQualifications :Diploma in Accounting, Finance or related discipline or above ·At least 1 year of relevant experience in accounting and/or audit experience is preferredStrong sense of responsibility, able to work under pressure and meet tight deadlinesAbility to communicate in EnglishFamiliar with Taiwan business tax laws",台北市中正區,1年以上,專科,員工30人,6yibo,www.104.com.tw/job/6yibo?jobsource=2018indexpoc
6/03,採訪記者,卡優新聞網_威辰資通股份有限公司,台北市中山區中山北路三段27號7樓,"26,000",1.採訪信用卡、行動支付、金融、經貿、投資、理財等相關新聞2.採訪消費、旅遊、生活、科技等相關新聞,台北市中山區,2年以上,大學,,1zusb,www.104.com.tw/job/1zusb?jobsource=2018indexpoc
6/02,財務主任(台北),樂美館股份有限公司,台北市大安區,"40,000",1.財會部門管理工作與審核、定期核閱財務報表，並針對異常項目進行分析檢討。2.規劃及檢討公司會計作業流程，並覆核各項財會作業，以符合財會及稅務之規定。3.成本結算與各項成本分析報表編制4.編製公司要求之管理報表及分析。.預算管理與編製6.編制合併財務報表。7.配合會計師事務所查核作業。8.其他主管交辦事項。,台北市大安區,5年以上,大學,員工320人,6wn6p,www.104.com.tw/job/6wn6p?jobsource=2018indexpoc
6/03,成本會計專員,軒郁國際股份有限公司,台北市松山區復興北路311號7樓,待遇面議,1.審核料品進耗存流程及相關單據。2.規劃、建立與維護成本結轉流程。3.應用各種方法和基礎以比較各種成本，並進行差異分析 (如：實際成本、標準成本、預估成本）。4.成本核算及每月成本結帳，完成例行成本結算與各項成本分析報表編製。.不定期/定期盤點作業。6.集團內子公司報表編製及合併報表相關作業。7.主管交辦事項。,台北市松山區,2年以上,大學,員工100人,5kfoe,www.104.com.tw/job/5kfoe?jobsource=2018indexpoc
6/01,F00001-財務專員,虹光精密工業股份有限公司,新竹縣寶山鄉研新一路20號(新竹科學園區),"23,800",1.普通會計帳務處理。2.營業稅彙整申報。3.其他主管交辦事項。,新竹縣寶山鄉,2年以上,大學,上市上櫃,6ygpy,www.104.com.tw/job/6ygpy?jobsource=2018indexpoc
6/03,會計專員,南方莊園渡假飯店_ 樹籽股份有限公司桃園分公司,桃園市中壢區樹籽路8號,"28,000",1.擔任會計事務工作，能獨立作業。2.申報營業稅、營所稅。3.懂稅法、財務會計作業及報表製作。4.協助其他部門活動及服務。.須配合主管交辦事項。6.相關工作經驗1年以上。,桃園市中壢區,1年以上,高中,員工150人,4iy5j,www.104.com.tw/job/4iy5j?jobsource=2018indexpoc
6/02,財務會計人員,美樂食餐飲股份有限公司,台北市中山區松江路156之2號7樓,"28,000",1.有關各項費用支付之發票、單據及帳務處理。 2.門市營收款項帳務及客戶應收款項帳務，核對門市營收與記錄是否相符合。 3.營業稅、營所稅等各項稅務處理及稅務調節表編制，並配合會計師稅務申報。 4.管理零用金異動及撥補作業。 .收發、記錄及彙整交易產生之原始憑證，並登錄至會計系統製作傳票。 6.審核有關各項費用支付之發票、單據及帳務處理。 7.銀行放行作業。8.固定資產、雜項購置帳務。 9.進貨及成本帳務處理。 10.處理股東/董事會議召開相關事宜。 11.每月月底盤點作業及每年一次年盤作業。,台北市中山區,2年以上,大學,員工250人,6ueha,www.104.com.tw/job/6ueha?jobsource=2018indexpoc
6/01,GF-財務專員,創源生物科技股份有限公司,台北市內湖區新湖一路36巷28號,"30,000",1.財務例行日常作業。2.公司營運資金管理及現金流量規劃。3.匯率管理。4投資評估。.海外子公司資金管理。6.主管交辦事項,台北市內湖區,2年以上,大學,員工100人,6v6dd,www.104.com.tw/job/6v6dd?jobsource=2018indexpoc
6/02,路易莎咖啡-總公司 財務專員,路易莎職人咖啡股份有限公司,新北市新莊區中正路657-10號10樓,"23,800",1. 協助IPO相關事務2. 財務報表及管理報表編制與財務分析3. 主管機關報表及稅務報表編制4. 集團子公司帳務. 各項主管交辦事項,新北市新莊區,3年以上,大學,員工1500人,6xvnk,www.104.com.tw/job/6xvnk?jobsource=2018indexpoc
5/29,[中國] 財務主管,穎崴科技股份有限公司,江蘇省蘇州市蘇州工業園區興浦路200號,待遇面議,*因應公司快速成長，組織擴編，歡迎投遞您的履歷*1.建立健全當地財務管理制度，對財務部門的日常管理、稅務、資金預算與運作等進行總體控制。2.建構各部門預算規劃、成效追蹤及成本分析系統。3.提供公司各項財務相關分析及報表，並針對異常科目作分析處理。4.覆核財務報表，並回報檢討公司各單位營運及預算執行狀況。.擬定公司財務投資規劃，規避投資風險。6.可依照公司需求派任。7.其他主管交辦事項。※ 月薪待遇外，加班費、保障年薪、績效獎金、職務工作津貼等，將依公司規定加給。,江蘇省蘇州市,3年以上,大學,員工600人,6nj9k,www.104.com.tw/job/6nj9k?jobsource=2018indexpoc
5/31,合署律師、專業代書、專利商標師、不動產估價師、精算師、金融研究人員,李庭綺律師事務所,台北市中正區博愛路60號8樓,待遇面議,呈澈法律事務所環境相關資訊介紹：1.本事務所位於臺北市中正區博愛路60號8樓，近最高法院、最高檢察署、最高行政法院、臺灣高等法院、台灣高等檢察署、台灣臺北地方法院，台灣臺北地方檢察署、司法院及法務部等機關。2.本所近臺北車站、高鐵站、捷運站、公車站等，皆步行可到達，鄰近並有各大銀行，城中市場，西門町，生活機能完備。3.本事務所為全新裝潢，合署律師擁有專屬獨立辦公室（皆有大扇窗戶、臨陽台），助理ＯＡ區，專屬卷櫃、專屬辦公桌椅、專用電話分機、專屬分離式冷氣，光纖寬頻網路、無線網路等（以上均為全新的設備）。4.本所提供專業法律助理人員，協助處理收發信件、接待客戶、接聽電話、安排會客、文書掃瞄、郵件寄發、遞送書狀等基本行政人員服務。.本所ＯＡ區備有彩色影印機、電動釘書機、打孔機、碎紙機、文具等相關辦公設備。6.本所提供大、小會議室，設有投影機、多功能會議桌、點鈔機等設備。7.本所另有寬敞休息室，設有冰箱、咖啡機、微波爐、大型飲水機、吧檯等，免費提供相關原物料供人員使用。8.合署費用：OA辦公區7000元/月、獨立辦公室12000元起/月、行動辦公室5000元/月，以上均含大樓管理費、水電費、網路等費用。9.本所歡迎蒞臨參觀，意者請電洽0928-433754李先生。,台北市中正區,經歷不拘,專科,,6gw21,www.104.com.tw/job/6gw21?jobsource=2018indexpoc
5/29,會計管理師,永進機械工業股份有限公司,台中市神岡區和睦路一段888號,"28,000",1.財會部門的日常管理、資金運作等進行總體控制。2.管理各部門預算規劃、成效追蹤及成本分析系統。3.各項財務相關分析及報表，針對異常科目做分析處理。4.覆核財務報表，並檢討公司各單位營運及預算執行狀況。.主管交辦事項。(此職缺需能配合長期出差),台中市神岡區,3年以上,大學,員工800人,6xn4h,www.104.com.tw/job/6xn4h?jobsource=2018indexpoc
5/29,【稽核室】稽核人員,群益期貨股份有限公司,台北市大安區敦化南路二段97號32樓,待遇面議,1.衡量公司內部控制制度之有效性2.配合主管機關或周邊單位查核,台北市大安區,2年以上,大學,上市上櫃,6wtfh,www.104.com.tw/job/6wtfh?jobsource=2018indexpoc
6/01,稽核專員,世全鋼鐵企業股份有限公司,高雄市小港區世全路2號,"27,000",1.依照企業或組織既定之政策或目標，研訂稽核工作計畫，並付之實施。2.決定稽核業務所需之資料，進行蒐集、保管、處理與流通使用。3.秉承經營者或上級決策者之指示，或發佈通知，或審核各部門之業務、財務預算及規章、法律遵辦情形並呈報建議。4.查知、協調及解決各部門間之流程或作業問題。.指導稽核工作進行並培育所屬專精稽核相關技能。6. 主管指派交辦事項。,高雄市小港區,1年以上,專科,員工130人,6k59q,www.104.com.tw/job/6k59q?jobsource=2018indexpoc
6/05,工商及帳務處理人員(台南所),立一聯合會計師事務所,台南市南區中華西路一段274號1樓,"320,000",1.審查財務會計收支文件及憑證。2.登記有關收支及其他帳目，並作必要之計算、分類。3.登錄、檢查總分類帳。4.編製帳務報表，以及其他財務分析資料等。,台南市南區,經歷不拘,專科,員工15人,2b990,www.104.com.tw/job/2b990?jobsource=2018indexpoc
6/03,財務主管,國際聯合科技股份有限公司,新竹縣竹北市博愛街921號,待遇面議,1.規劃及檢討公司會計作業流程，並覆核各項會計作業，以符合財會及稅務之規定2.覆核及處理各項財務、會計、稅務及行政日常作業3.配合集團結帳時程編制財務報表及管理報表4.配合會計師查帳事宜.熟鼎新 Workflow ERP系統6.其它主管交辦事項,新竹縣竹北市,5年以上,大學,員工130人,6xwdl,www.104.com.tw/job/6xwdl?jobsource=2018indexpoc
12/12,F0006_會計工讀生(長期),TutorABC_麥奇數位股份有限公司,台北市中正區羅斯福路二段100號20樓（古亭9號出口）,158,TutorABC屢獲世界級投資者的關注，分別於2015年10月份獲得近2億美元C輪投資，以及2014年2月獲得一億美元B輪投資，投資人包括高盛集團、新加坡淡馬錫、新加坡政府投資公司(GIC) 、阿里巴巴集團、中俄基金(RCIF)以及他國際一線投資機構，投資金額創全球線上教育行業新高。[Job Responsibilities] 1. 會計帳務作業協助2. 行政文書工作-傳票編排，資料整理3. 主管交辦事項-銀行及郵局事務[Job Requirements] 1. 具會計基礎、熟會計分錄、可獨立編制傳票等作業2. 具文書處理能力、熟Word 、Excel 3. 細心耐心、有責任感，具抗壓性者佳 4. 夜校生或日校四年級學生工讀，工作時間：週一至週五09:00-18:00 (每週至少排班3天半)更多資訊，請參考TutorABC菁英招募網站http://www.tutorabc.com/aspx/HR/,台北市中正區,經歷不拘,專科,,3xpha,www.104.com.tw/job/3xpha?jobsource=2018indexpoc
3/30,台北-會計專員,榮成紙業股份有限公司,台北市松山區復興北路337號10樓,"35,000",1.廠商貨款及各項費用等應付款項帳務處理。2.營業稅申報等各項稅務作業。3.各類所得扣繳、勞健保及補充保費等作業。4.傳票整理及裝訂。.編製報表及其他財務分析資料等。6.處理主管交辦事項。,台北市松山區,2年以上,大學,上市上櫃,5xwab,www.104.com.tw/job/5xwab?jobsource=2018indexpoc
6/03,證券服務專員-建北分公司(台北),台新綜合證券股份有限公司,台北市中山區,"28,000",1.證券經紀與業務拓展.(公司提供客群)，歡迎積極、勤奮具企圖心之業務人員，前來挑戰高薪2.協助分行轉介證券客戶之開戶作業。3.個性外向、具親和力及溝通能力，有服務熱忱。4.須具備證券業務員證照。有證券營業櫃檯或分行理專經驗者尤佳。.需自備交通工具(汽機車)。,台北市中山區,1年以上,專科,,6pxpo,www.104.com.tw/job/6pxpo?jobsource=2018indexpoc
6/03,證券服務專員(桃園),台新綜合證券股份有限公司,桃園市桃園區復興路 205 號 3 樓,"28,000",1.證券經紀與業務拓展.(公司提供客群)，歡迎積極、勤奮具企圖心之業務人員，前來挑戰高薪!2.派駐分行，協助證券業務共同行銷；對分行同仁實施證券業務教育訓練及宣導行銷活動。3.協助分行轉介證券客戶之開戶作業。4.個性外向、具親和力及溝通能力，有服務熱忱。.須具備證券業務員證照。有證券營業櫃檯或分行理專經驗者尤佳。6.需自備交通工具(汽機車)。,桃園市桃園區,1年以上,專科,,38h22,www.104.com.tw/job/38h22?jobsource=2018indexpoc
6/05,【幕僚】會計管理師,雃博股份有限公司,新北市土城區民生街9號,"35,000",1.應收帳款核對；立帳與收款核銷。2.開立發票，營業稅額申報。3.每月營收及資金貸與他人，背書保證公告作業。4.固定資產帳務作業。.授信額度作業。必要條件:1.熟悉Microsoft Office系統、Excel函數。2.熟悉Oracle系統。,新北市土城區,4年以上,大學,上市上櫃,6pbtc,www.104.com.tw/job/6pbtc?jobsource=2018indexpoc
6/03,財務表報主管,南山產物保險股份有限公司,台北市中正區忠孝西路一段6號19樓,待遇面議,1.覆核保險業財務報告、稅報並與會計師事務所溝通2.覆核各項主管機關報表之編製2.日常表報之處理與覆核3.負責財務部相關法令遵循作業之彙整,台北市中正區,5年以上,大學,員工740人,6uyqr,www.104.com.tw/job/6uyqr?jobsource=2018indexpoc
5/29,主辦會計,三友生技醫藥股份有限公司,嘉義市,"35,000",1.總帳、成本會計、規劃及檢討會計作業流程。2.會計帳務處理作業及編製管理分析報表。3.主管交辦事項。,嘉義市,2年以上,大學,員工120人,6y7c0,www.104.com.tw/job/6y7c0?jobsource=2018indexpoc
5/24,IFA(獨立財務顧問),磐石兩岸諮詢顧問股份有限公司,台北市內湖區舊宗路二段169號3樓,待遇面議,協助個人及企業財務診斷分析及提供解決方案,台北市內湖區,經歷不拘,專科,員工10人,658yh,www.104.com.tw/job/658yh?jobsource=2018indexpoc
6/01,審計兼帳務處理員(台中),誠泰聯合會計師事務所,台中市南屯區五權西路2段236號15樓之3,"30,000",1.營業稅申報、帳務處理、結算申報2.財務報表及營利事業所得稅查核簽證審計工作,台中市南屯區,經歷不拘,大學,員工50人,38d0m,www.104.com.tw/job/38d0m?jobsource=2018indexpoc
6/02,會計管理師,元太科技工業股份有限公司,新竹市力行一路3號,待遇面議,1. SAP作業流程優化。2.租稅規劃試算評估、租稅效益研擬及申辦等作業。3.管理報表編制及分析4.會計相關內控辦法增修及財務報表編製等作業。.集團移轉計價規劃6.例行性帳務處理。,新竹市,3年以上,大學,上市上櫃,6vtta,www.104.com.tw/job/6vtta?jobsource=2018indexpoc
6/04,一般會計,洹藝科技股份有限公司,新竹市科學工業園區工業東九路七號一樓,"32,000",週休二日上班地點：新竹科學工業園區前三個月為短期合約，到期後，依據表現轉為正職員工公司福利：健保、勞保、團保、退休金提撥新進人員免費健康檢查依照勞基法規定之特休假、婚假、喪假、產假、陪產假年終獎金員工旅遊員工教育訓練進修其他優於或等同於勞動基準法之相關規定工作內容：1.執行成本月結相關作業2.製作成本相關管理報表3.規劃及執行存貨盤點事宜4.開立發票、例行傳票.彙總整理及歸檔會計傳票及文件6.準備董事會、股東會所需資料7.準備會計師查帳、券商審查及IPO相關文件及事務處理8.執行其他主管交辦事項,新竹市,1年以上,大學,員工60人,5qo8c,www.104.com.tw/job/5qo8c?jobsource=2018indexpoc
6/02,財務會計管理師,台灣圓點奈米技術股份有限公司,桃園市桃園區新埔六街95號10樓,"33,000",1. 進貨與各類憑証單據核對，帳務處理及費用分析2. 營業稅、各類所得扣繳、年度結算申報作業 3. 會計傳票製作、整理 4. 編製科目餘額表及調節表 . 財務報表編製 6. 主管交辦事項的執行與流程改善,桃園市桃園區,3年以上,大學,員工80人,5ei03,www.104.com.tw/job/5ei03?jobsource=2018indexpoc
6/01,財務／總帳／成本高級專員,嘉聯益科技股份有限公司,新北市樹林區博愛街248號,待遇面議,1. 成本結算及分析2. 審核並記錄廠商貨款或費用等應付款項及帳務處理3. 配合會計師事務所查核帳務作業4. 其他主管交辦專案企劃,新北市樹林區,經歷不拘,大學,上市上櫃,6hs20,www.104.com.tw/job/6hs20?jobsource=2018indexpoc
6/01,會計專員(具大型事務所3年以上工作經驗者),瑞助營造股份有限公司,台中市西區台灣大道二段220號35樓,"35,000",1.帳務處理相關作業 2.報表編制 3.主管交辦事項 ,台中市西區,3年以上,大學,員工500人,6q0dn,www.104.com.tw/job/6q0dn?jobsource=2018indexpoc
5/29,財務人資人員,薩摩亞商富蘭克林柯維有限公司台灣分公司,台北市大安區仁愛路三段136號8樓,待遇面議,財務面1.應收應付帳款整理，處理公司日常帳務。2.國外發票帳務處理。3.熟外帳，需配合提供會計師所需文件。4.會計報表文書庶務處理。.配合會計師申報工作。需與會計師事務所及新加坡總財務合作人資行政面1. 人員招募、聘任，出缺勤管理、人員各假別使用狀況2. 人資相關法規、制度與作業流程建立與優化。3. 配合會計師事務所處理加、退勞健保作業。4. 總務管理(包含合約管理，成本管控). 行政庶務作業,台北市大安區,5年以上,大學,,6xi1n,www.104.com.tw/job/6xi1n?jobsource=2018indexpoc
5/29,主辦會計,"Adam Elements International Co., Ltd._亞果元素國際股份有限公司",台北市大安區基隆路三段85號2樓,待遇面議,"1、熟悉收款及沖銷作業2、報關資料整理及相關帳務處理 。3、熟稅法4、熟知會計師查帳步驟流程、跨部門溝通協調6、個性開朗, 有責任感7、有事務所查帳經驗佳8、其他主管交辦事項",台北市大安區,經歷不拘,專科,員工50人,6ye3y,www.104.com.tw/job/6ye3y?jobsource=2018indexpoc
5/27,財務/會計主管,亞馬遜環球行銷股份有限公司,台中市西區公益路367號11樓之2,"38,000","需要有主辦會計經驗達3年以上1.一般應收付會計帳務作業執行2.銀行往來業務、人事作業執行3.現流表,損益表,資產負債表作業執行4.營業稅、扣繳等各項稅務作業並配合會計師年度查帳相關事宜.規劃及檢討公司會計作業流程，並覆核各項會計作業，以符合財會及稅務之規定6.定期核閱財務報表，並進行分析檢討7.檢討每月各營運單位之營運結果、預算執行績效報告",台中市西區,5年以上,大學,員工30人,6vczf,www.104.com.tw/job/6vczf?jobsource=2018indexpoc
6/03,證券服務專員-建北分公司(台北),台新綜合證券股份有限公司,台北市中山區,"28,000",1.證券經紀與業務拓展.(公司提供客群)，歡迎積極、勤奮具企圖心之業務人員，前來挑戰高薪2.協助分行轉介證券客戶之開戶作業。3.個性外向、具親和力及溝通能力，有服務熱忱。4.須具備證券業務員證照。有證券營業櫃檯或分行理專經驗者尤佳。.需自備交通工具(汽機車)。,台北市中山區,1年以上,專科,,6pxpo,www.104.com.tw/job/6pxpo?jobsource=2018indexpoc
